"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Database","Contrast","category","subcategory"
"GOBP_RESPONSE_TO_FATTY_ACID","GOBP_RESPONSE_TO_FATTY_ACID","6/378","51/14620",0.117647058823529,4.55026455026455,4.13761592418986,0.0019361829122267,0.135734489575892,0.128314578086603,"3949/2180/6319/8644/1645/81285",6,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_ISOPRENOID_METABOLIC_PROCESS","GOBP_ISOPRENOID_METABOLIC_PROCESS","9/378","110/14620",0.0818181818181818,3.16450216450216,3.71227296909088,0.00219323754610658,0.149115483918933,0.140964101791824,"3949/403313/220/3157/3156/8644/2222/126/1645",9,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS","GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS","11/378","154/14620",0.0714285714285714,2.76266061980348,3.58239998312633,0.00221568326774046,0.149115483918933,0.140964101791824,"60481/79993/31/2181/2194/90161/2180/55790/2134/25874/9200",11,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS","GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS","3/378","11/14620",0.272727272727273,10.5483405483405,5.16099264704112,0.00242410381798155,0.151699933642898,0.143407272845495,"80150/51166/51268",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM","GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM","3/378","11/14620",0.272727272727273,10.5483405483405,5.16099264704112,0.00242410381798155,0.151699933642898,0.143407272845495,"5225/2150/354",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY","GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY","3/378","11/14620",0.272727272727273,10.5483405483405,5.16099264704112,0.00242410381798155,0.151699933642898,0.143407272845495,"3248/2150/10788",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_TERPENOID_METABOLIC_PROCESS","GOBP_TERPENOID_METABOLIC_PROCESS","8/378","91/14620",0.0879120879120879,3.40019768591197,3.7417010794902,0.00243441201091129,0.151699933642898,0.143407272845495,"3949/403313/220/3157/8644/2222/126/1645",8,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS","GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS","5/378","37/14620",0.135135135135135,5.22665522665523,4.19366263139257,0.00248243688396818,0.151880002082781,0.143577497863193,"6611/80150/51166/27232/51268",5,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_CHONDROCYTE_DIFFERENTIATION","GOBP_CHONDROCYTE_DIFFERENTIATION","9/378","113/14620",0.079646017699115,3.08048883270122,3.61688789005339,0.00263616074701885,0.1584050163164,0.149745822885168,"4094/129642/860/4880/85301/657/4856/10736/6591",9,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","14/378","232/14620",0.0603448275862069,2.33397190293742,3.33664269302555,0.00291082857152933,0.171841020056073,0.162447348904185,"5797/56121/27328/9073/92211/22865/5979/56130/347902/6900/147409/56126/407006/221935",14,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION","10/378","137/14620",0.072992700729927,2.82315683775538,3.4928046062,0.00296380890811202,0.171952016824085,0.162552278045636,"5208/2150/79971/9619/6833/2746/25924/25874/222546/81285",10,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_VERY_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS","GOBP_VERY_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS","3/378","12/14620",0.25,9.66931216931217,4.89439624813019,0.003170582008574,0.180830651844941,0.170945563423918,"60481/79993/9200",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION","GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION","18/378","340/14620",0.0529411764705882,2.04761904761905,3.18418273438465,0.00332003526276564,0.186198644320106,0.176020115159259,"5873/5208/4345/2150/79971/9619/3156/6833/2746/25924/100532736/4856/25874/6755/79792/4681/222546/81285",18,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_FOREBRAIN_CELL_MIGRATION","GOBP_FOREBRAIN_CELL_MIGRATION","6/378","58/14620",0.103448275862069,4.00109469074986,3.73080391825953,0.00374160467835803,0.206401635125816,0.195118711613425,"6585/285025/10718/89927/6900/3912",6,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS","GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS","5/378","41/14620",0.121951219512195,4.71673764356691,3.88247983641716,0.00392314496274348,0.207819111698924,0.19645870197987,"6585/100532736/4856/4681/1803",5,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE","GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE","3/378","13/14620",0.230769230769231,8.92551892551893,4.65734179340496,0.00404336054800738,0.207819111698924,0.19645870197987,"4986/9455/221935",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY","3/378","13/14620",0.230769230769231,8.92551892551893,4.65734179340496,0.00404336054800738,0.207819111698924,0.19645870197987,"3915/3912/284217",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION","6/378","59/14620",0.101694915254237,3.93327952649987,3.6779269413712,0.004076483356123,0.207819111698924,0.19645870197987,"7855/5004/5005/2150/4671/79792",6,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION","GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION","12/378","191/14620",0.06282722513089,2.42998421008892,3.2407762776833,0.00410822475092685,0.207819111698924,0.19645870197987,"27347/4345/57118/9466/2150/5734/100532736/4856/1907/4681/1803/81704",12,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_SPHINGOLIPID_METABOLIC_PROCESS","GOBP_SPHINGOLIPID_METABOLIC_PROCESS","11/378","167/14620",0.0658682634730539,2.54760320628584,3.27686158632107,0.00413785452714054,0.207819111698924,0.19645870197987,"60481/79993/8611/8869/6610/9429/81849/123099/64781/9200/242",11,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_PROTEIN_SECRETION","GOBP_REGULATION_OF_PROTEIN_SECRETION","14/378","242/14620",0.0578512396694215,2.23752678298133,3.16251280368251,0.00424353461323043,0.209992558434123,0.198513337479603,"5208/4345/2150/79971/9619/3156/6833/2746/25924/4856/25874/6755/222546/81285",14,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_CALCIUM_ION_HOMEOSTASIS","GOBP_CALCIUM_ION_HOMEOSTASIS","15/378","271/14620",0.0553505535055351,2.14080712235694,3.08819911249546,0.00471836736343271,0.230105886636972,0.217527172727592,"160335/79054/2898/4880/56172/55636/30001/23007/130733/55151/7220/1907/775/9256/7052",15,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS","GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS","8/378","102/14620",0.0784313725490196,3.03350970017637,3.35747030687256,0.00492098670252348,0.235940044103812,0.223042406594735,"27347/57118/2150/100532736/4856/1907/4681/1803",8,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_FATTY_ACID_ELONGATION","GOBP_FATTY_ACID_ELONGATION","3/378","14/14620",0.214285714285714,8.28798185941043,4.44452030769218,0.00504834566878885,0.235940044103812,0.223042406594735,"60481/79993/9200",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION","GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION","3/378","14/14620",0.214285714285714,8.28798185941043,4.44452030769218,0.00504834566878885,0.235940044103812,0.223042406594735,"3949/4864/1645",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS","GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS","10/378","148/14620",0.0675675675675676,2.61332761332761,3.21372262422799,0.00513412974133023,0.236662281912003,0.223725163349675,"60481/79993/8869/6610/9429/81849/123099/64781/9200/242",10,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_XENOBIOTIC_TRANSPORT","GOBP_XENOBIOTIC_TRANSPORT","5/378","44/14620",0.113636363636364,4.39514189514189,3.67438221572886,0.00533816089716842,0.242093771206294,0.228859740857252,"10257/9619/9429/8647/6565",5,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_HORMONE_SECRETION","GOBP_REGULATION_OF_HORMONE_SECRETION","13/378","223/14620",0.0582959641255605,2.25472750136427,3.07599119877237,0.00540515101993075,0.242093771206294,0.228859740857252,"4986/5208/4824/2150/2550/55636/6833/2746/25924/4856/25874/6755/222546",13,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS","GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS","4/378","28/14620",0.142857142857143,5.52532123960695,3.90472327707505,0.00551059918099434,0.242093771206294,0.228859740857252,"220/3157/3156/8644",4,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS","GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS","9/378","127/14620",0.0708661417322835,2.74090738657668,3.21009307404288,0.00571881703828956,0.242093771206294,0.228859740857252,"403313/10682/1718/3157/1717/9619/3156/2222/3638",9,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_PHOSPHOLIPID_METABOLIC_PROCESS","GOBP_PHOSPHOLIPID_METABOLIC_PROCESS","18/378","361/14620",0.0498614958448753,1.92850547421185,2.91013259480893,0.0061494729968713,0.242093771206294,0.228859740857252,"66036/129642/5320/3949/2181/8611/23175/403313/1622/5833/9588/3157/6610/23007/2222/55151/51365/8821",18,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_TERPENOID_BIOSYNTHETIC_PROCESS","GOBP_TERPENOID_BIOSYNTHETIC_PROCESS","3/378","15/14620",0.2,7.73544973544974,4.251876980589,0.00619072554437525,0.242093771206294,0.228859740857252,"220/3157/8644",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_XENOBIOTIC_EXPORT_FROM_CELL","GOBP_XENOBIOTIC_EXPORT_FROM_CELL","3/378","15/14620",0.2,7.73544973544974,4.251876980589,0.00619072554437525,0.242093771206294,0.228859740857252,"9619/8647/6565",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_ACETATE_ESTER_METABOLIC_PROCESS","GOBP_ACETATE_ESTER_METABOLIC_PROCESS","2/378","5/14620",0.4,15.4708994708995,5.27230299758581,0.00633112982649445,0.242093771206294,0.228859740857252,"590/8292",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_CHOLINE_METABOLIC_PROCESS","GOBP_CHOLINE_METABOLIC_PROCESS","2/378","5/14620",0.4,15.4708994708995,5.27230299758581,0.00633112982649445,0.242093771206294,0.228859740857252,"590/29958",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_MATURE_CONVENTIONAL_DENDRITIC_CELL_DIFFERENTIATION","GOBP_MATURE_CONVENTIONAL_DENDRITIC_CELL_DIFFERENTIATION","2/378","5/14620",0.4,15.4708994708995,5.27230299758581,0.00633112982649445,0.242093771206294,0.228859740857252,"51347/2150",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL","GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL","2/378","5/14620",0.4,15.4708994708995,5.27230299758581,0.00633112982649445,0.242093771206294,0.228859740857252,"8913/775",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION","GOBP_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION","2/378","5/14620",0.4,15.4708994708995,5.27230299758581,0.00633112982649445,0.242093771206294,0.228859740857252,"5225/354",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION","GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION","2/378","5/14620",0.4,15.4708994708995,5.27230299758581,0.00633112982649445,0.242093771206294,0.228859740857252,"5225/354",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_RENAL_RESPONSE_TO_BLOOD_FLOW_INVOLVED_IN_CIRCULATORY_RENIN_ANGIOTENSIN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE","GOBP_RENAL_RESPONSE_TO_BLOOD_FLOW_INVOLVED_IN_CIRCULATORY_RENIN_ANGIOTENSIN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE","2/378","5/14620",0.4,15.4708994708995,5.27230299758581,0.00633112982649445,0.242093771206294,0.228859740857252,"2150/81285",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_SEQUESTERING_OF_BMP_IN_EXTRACELLULAR_MATRIX","GOBP_SEQUESTERING_OF_BMP_IN_EXTRACELLULAR_MATRIX","2/378","5/14620",0.4,15.4708994708995,5.27230299758581,0.00633112982649445,0.242093771206294,0.228859740857252,"100532736/4681",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS","GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS","7/378","85/14620",0.0823529411764706,3.18518518518519,3.29161804524321,0.00640673761709853,0.242232270579062,0.228990669176484,"2887/3480/23175/79054/2180/6319/7852",7,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_HORMONE_LEVELS","GOBP_REGULATION_OF_HORMONE_LEVELS","22/378","480/14620",0.0458333333333333,1.77270723104056,2.80433655181467,0.00694856582137383,0.259799155432477,0.245597262130897,"4986/590/5208/7367/220/4824/2150/2550/55636/6833/8644/2746/25924/4856/25874/6755/126/1645/1583/1803/222546/10202",22,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS","GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS","4/378","30/14620",0.133333333333333,5.15696649029982,3.7130324717404,0.00708310219027142,0.261919108464432,0.247601328155006,"8644/1645/1583/10202",4,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_PEPTIDE_TRANSPORT","GOBP_REGULATION_OF_PEPTIDE_TRANSPORT","11/378","180/14620",0.0611111111111111,2.36360964138742,2.99889984270595,0.00720320197008546,0.262719577759886,0.248358039881247,"5208/2150/2550/55636/6833/2746/25924/4856/25874/6755/222546",11,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE","7/378","87/14620",0.0804597701149425,3.11196253724989,3.2187514501148,0.00726089769143222,0.262719577759886,0.248358039881247,"3817/2150/148/354/1907/83988/81285",7,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB","3/378","16/14620",0.1875,7.25198412698413,4.07625353244394,0.00747501166579791,0.264772781635895,0.250299005584945,"563/3136/3105",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM","GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM","3/378","16/14620",0.1875,7.25198412698413,4.07625353244394,0.00747501166579791,0.264772781635895,0.250299005584945,"5225/2150/354",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION","GOBP_SMOOTH_MUSCLE_CELL_MIGRATION","6/378","67/14620",0.0895522388059701,3.46363420990287,3.29273367298604,0.00760375705508962,0.266527525941423,0.251957826978957,"2887/11057/657/3486/4856/407006",6,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_ENDOCRINE_PROCESS","GOBP_REGULATION_OF_ENDOCRINE_PROCESS","4/378","31/14620",0.129032258064516,4.99061273254822,3.62348869687261,0.00796972501344349,0.273147049202856,0.258215494702755,"4986/4824/2150/81285",4,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS","GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS","4/378","31/14620",0.129032258064516,4.99061273254822,3.62348869687261,0.00796972501344349,0.273147049202856,0.258215494702755,"66036/3949/2181/23175",4,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION","9/378","136/14620",0.0661764705882353,2.55952380952381,2.97670946208639,0.00883471837714171,0.273147049202856,0.258215494702755,"6604/3915/168620/657/4856/3912/5999/407006/284217",9,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_RETINAL_METABOLIC_PROCESS","GOBP_RETINAL_METABOLIC_PROCESS","3/378","17/14620",0.176470588235294,6.82539682539683,3.91514792137081,0.00890507835764147,0.273147049202856,0.258215494702755,"220/8644/1645",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID","GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID","4/378","32/14620",0.125,4.83465608465608,3.5377144373782,0.00892617861932347,0.273147049202856,0.258215494702755,"3949/8644/1645/81285",4,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_FOAM_CELL_DIFFERENTIATION","GOBP_FOAM_CELL_DIFFERENTIATION","4/378","32/14620",0.125,4.83465608465608,3.5377144373782,0.00892617861932347,0.273147049202856,0.258215494702755,"5320/5583/6646/9619",4,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_PYROPTOTIC_INFLAMMATORY_RESPONSE","GOBP_PYROPTOTIC_INFLAMMATORY_RESPONSE","4/378","32/14620",0.125,4.83465608465608,3.5377144373782,0.00892617861932347,0.273147049202856,0.258215494702755,"4671/1687/79792/2633",4,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_DIGESTION","GOBP_DIGESTION","8/378","113/14620",0.0707964601769911,2.73821229573442,3.02184703131573,0.00900464230168507,0.273147049202856,0.258215494702755,"27347/4986/5225/3949/80168/4864/4880/1645",8,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_LIPID_HOMEOSTASIS","GOBP_LIPID_HOMEOSTASIS","10/378","161/14620",0.062111801242236,2.40231358243781,2.91479618158874,0.00912287636142769,0.273147049202856,0.258215494702755,"31/3949/116285/6646/4864/9619/8647/3638/1645/7851",10,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","22/378","492/14620",0.0447154471544715,1.72947046930787,2.68144668187877,0.0091404488520569,0.273147049202856,0.258215494702755,"1612/5654/3248/220/57118/54507/2898/4824/2150/84187/1717/9240/90427/8644/3486/5979/1687/9590/10687/7052/8739/407006",22,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_DIGESTIVE_SYSTEM_PROCESS","GOBP_DIGESTIVE_SYSTEM_PROCESS","7/378","91/14620",0.0769230769230769,2.97517297517298,3.0791242307929,0.00921825021764173,0.273147049202856,0.258215494702755,"27347/4986/3949/80168/4864/4880/1645",7,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_12_SIGNALING_PATHWAY","GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_12_SIGNALING_PATHWAY","2/378","6/14620",0.333333333333333,12.8924162257496,4.74657575664375,0.00933489172610059,0.273147049202856,0.258215494702755,"27347/7852",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_INTERNEURON_MIGRATION_FROM_THE_SUBPALLIUM_TO_THE_CORTEX","GOBP_INTERNEURON_MIGRATION_FROM_THE_SUBPALLIUM_TO_THE_CORTEX","2/378","6/14620",0.333333333333333,12.8924162257496,4.74657575664375,0.00933489172610059,0.273147049202856,0.258215494702755,"10718/6900",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT","GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT","2/378","6/14620",0.333333333333333,12.8924162257496,4.74657575664375,0.00933489172610059,0.273147049202856,0.258215494702755,"4824/55840",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_MIGRATION","GOBP_NEGATIVE_REGULATION_OF_T_CELL_MIGRATION","2/378","6/14620",0.333333333333333,12.8924162257496,4.74657575664375,0.00933489172610059,0.273147049202856,0.258215494702755,"4345/9466",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_VITAMIN_METABOLIC_PROCESS","GOBP_NEGATIVE_REGULATION_OF_VITAMIN_METABOLIC_PROCESS","2/378","6/14620",0.333333333333333,12.8924162257496,4.74657575664375,0.00933489172610059,0.273147049202856,0.258215494702755,"8644/6591",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL","GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL","2/378","6/14620",0.333333333333333,12.8924162257496,4.74657575664375,0.00933489172610059,0.273147049202856,0.258215494702755,"148/1907",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_THERMOCEPTION","GOBP_THERMOCEPTION","2/378","6/14620",0.333333333333333,12.8924162257496,4.74657575664375,0.00933489172610059,0.273147049202856,0.258215494702755,"79054/2898",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_URATE_TRANSPORT","GOBP_URATE_TRANSPORT","2/378","6/14620",0.333333333333333,12.8924162257496,4.74657575664375,0.00933489172610059,0.273147049202856,0.258215494702755,"10257/9429",2,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_SIGNAL_RELEASE","GOBP_SIGNAL_RELEASE","20/378","437/14620",0.045766590389016,1.77012579758575,2.66279406851372,0.00996253046947135,0.284482854461048,0.268931629367729,"10257/4986/5208/4824/2150/79971/2550/55636/84446/6833/2746/25924/4856/25874/6755/9256/222546/7052/93664/81285",20,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION","GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION","5/378","51/14620",0.0980392156862745,3.79188712522046,3.25377347639968,0.00997311767001943,0.284482854461048,0.268931629367729,"4094/129642/860/10736/6591",5,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_PROTEIN_TRANSPORT","GOBP_REGULATION_OF_PROTEIN_TRANSPORT","19/378","408/14620",0.0465686274509804,1.80114638447972,2.67382882882058,0.00997592179090748,0.284482854461048,0.268931629367729,"2181/5208/258010/4345/2150/11142/79971/9619/3156/6833/2746/3638/25924/4856/25874/6755/222546/10178/81285",19,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_OSTEOBLAST_DIFFERENTIATION","GOBP_OSTEOBLAST_DIFFERENTIATION","12/378","215/14620",0.0558139534883721,2.15873015873016,2.78845828298143,0.0102396840183008,0.286823859392591,0.271144663512758,"51347/860/2194/27044/9902/4880/2550/657/25937/3486/8646/6591",12,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_LIPID_DIGESTION","GOBP_LIPID_DIGESTION","3/378","18/14620",0.166666666666667,6.44620811287478,3.76654842645769,0.0104842005067723,0.286823859392591,0.271144663512758,"3949/4864/1645",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT","GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT","3/378","18/14620",0.166666666666667,6.44620811287478,3.76654842645769,0.0104842005067723,0.286823859392591,0.271144663512758,"2550/8501/5999",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT","GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT","3/378","18/14620",0.166666666666667,6.44620811287478,3.76654842645769,0.0104842005067723,0.286823859392591,0.271144663512758,"2550/8501/5999",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS","GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS","3/378","18/14620",0.166666666666667,6.44620811287478,3.76654842645769,0.0104842005067723,0.286823859392591,0.271144663512758,"8644/1645/1583",3,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_OSSIFICATION","GOBP_OSSIFICATION","18/378","382/14620",0.0471204188481675,1.82248815756669,2.65372602132528,0.0106953753716993,0.29024143649813,0.274375419127973,"51347/860/2194/27044/10682/9902/4880/2550/56172/657/25937/55790/3486/4856/55151/10736/8646/6591",18,"GO_BP","Enza_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY","5/378","52/14620",0.0961538461538462,3.71896621896622,3.19981418646267,0.010806220935198,0.290903467575529,0.27500126034668,"5654/164656/100532736/4681/8646",5,"GO_BP","Enza_vs_Control_DHT",NA,NA
